Creator,Top 1 Category,Top 1 Category GMV,Top 2 Category,Top 2 Category GMV,Top 1 Product,Top 1 Product ID,Top 1 Product GMV,Top 2 Product,Top 2 Product ID,Top 2 Product GMV,Top 3 Product,Top 3 Product ID,Top 3 Product GMV,Top 4 Product,Top 4 Product ID,Top 4 Product GMV,Top 5 Product,Top 5 Product ID,Top 5 Product GMV
mish1977,Fashion Accessories,$854.67,Beauty & Personal Care,$496.19,"Women's 100% Mulberry Silk Sleeping Bonnet, Double-Layer Haircare Cap with Elastic Tie Band, Reversible Heatless Hair Styling Nightcap Gift for Females, Hair Styling Cap, Smoothing, Thanksgiving, Anniversary, Valentine's Day, Everyday Sleep",1729575267737440404,$794.71,"Bohemian Long Kimono , Long Flowy  Robes for Women, Printed Paisley Kimono Duster with Pockets,  Bridesmaid  Robe, Gift For Her",1729466363537887917,$284.98,"[YCZ] Magnetic Nights Fragrance Duo | 2-Piece Men's Eau de Parfum Collection,2×1.7 fl oz, Long-Lasting for Dates, Parties & Everyday Wear, From Quiet Confidence to Nightlife Energy,summer outifit",1731176260817031589,$254.87,"Face Massage Pillow with Washable Silk Pillowcase, Soft High-Quality Beauty Pillow with Plush Silky Polyester Filling for Ultimate Sleeping Comfort",1731627068649934880,$138.09,"Dual-Layer Hydrating Gel Socks (1 Pair, Blue/Pink) - Moisture-Locking Self Care Products for Dry Cracked Heels, Calluses - Spa & Pedicure Repair Socks, Christmas Gift",1731661923978547632,$121.41
mobilemerchant,Beauty & Personal Care,"$3,200.05",Computers & Office Equipment,"$1,777.57",tarte CC color-correcting tinted serum,1732403113516372924,"$1,850.58",Harry Potter Return to Hogwarts 2027 Spiral Wall Calendar,1732480472796926431,"$1,622.60","JOYRACER 24V 4WD Ride on UTV for Big Kids, 31""Wx48""Lx30""H, 2 Seater Electric Off-Road Truck, 800W Powerful Motor Kids' Vehicles with Remote Control, Spring Suspension, Led Light, Bluetooth Music, Outdoor Toys Gift for Boys and Girls Aged 3-8",1732439098736415290,$240.79,"DRMTLGY Retinol Body Lotion, 6oz - Restores Youthful-Looking Skin with Shea Butter and Ceramides. Hydrates Dull, Dry Skin",1729436419777401382,$216.26,DRMTLGY Microdermabrasion Scrub 2 oz Physical Exfoliant,1729436421249339942,$210.74
momsapprovedfinds,Computers & Office Equipment,$157.42,Toys & Hobbies,$51.97,Kringle Express 100-Piece All Season's Gift Bags & Tags Set,1732491710416131015,$157.42,S/2 Magic Jellykins Surprise Reveal Squishy Characters,1732466706212819911,$51.97,e.l.f  Main Stain Lipliner Marker - Long-Lasting Lip Color Tool for Precise Lip Definition (Beauty & Personal Care Makeup Accessory),1732413417772650787,$29.00,"Embroidered Cozy Season Sweatshirt, Cute Autumn Sweatshirt, Pumpkin Embroidered Sweatshirt, Spooky Season Embroidered  Sweatshirt",1731765631911825878,$26.24,"Halloween 17oz Glass Mug with Lid and Straw, Spooky Season Iced Coffee Drinkware, Gift for Her, water bottle for women, spooky gifts, Lightweight",1729576329334067921,$25.38
nataleezyy,Beauty & Personal Care,"$29,323.17",Womenswear & Underwear,$768.92,Philips Norelco OneBlade Intimate Pubic Groomer Smooth Steel  Stainless Comfort,1729507549372977453,"$6,352.66",Plume Eyeshadow - Orchidée Céleste - Feather Shimmer Veil,1732357431278932473,"$4,137.31",Plume Eyeshadow - Ambre Fumé - Feather Shimmer Veil,1732357432442917369,"$3,644.08","MAC Cool-Toned Nude Lip Trio – Sculpt, Define & Plump Set",1732355647882826393,"$2,576.05",tarte starstruck freckle stamp - colored metallic star shaped pen,1732308811399795644,"$2,201.02"
nataleezyyirl,Womenswear & Underwear,$209.30,,,"Women's Casual Soft Comfy Warm Socks for Fall & Winter, Solid Mid-calf Socks,Women's Socks for Daily Wear",1731752751104888912,$209.30,,,,,,,,,,,,
natalieporretta,Womenswear & Underwear,"$1,372.23",Textiles & Soft Furnishings,$98.10,Comfrt | The Camo Sweatpants | Relaxed Fit Soft Camo Joggers,1729931882991096707,$534.00,"Comfrt | The Camo Hoodie - Mega | Camo Print Hooded Sweatshirt, Cotton Fleece Fabric, Slouchy Fit",1729931371633742723,$472.25,Comfrt | Minimalist Hoodie - Mega | Super Soft Slightly Weighted Mega Hoodie,1729505773514822531,$139.62,"Comfrt | The Dreamer Blanket | Oversized, Cozy, Soft Warm Throw",1729931833196778371,$98.10,Comfrt | Airplane Mode Travel Zip Hoodie | Zip Up Hoodie With Eye Mask For Travel & Airport Outfits,1732091953110750083,$52.00
natalietucc,Beauty & Personal Care,"$12,504.52",Furniture,"$1,966.85",MAC Cool-Toned Lip Pencil Collection – 6 Bestselling Shades,1732355731768906393,"$2,140.20","MAC Cool Tone Pinks Collection | Saint Germain, Pink Peppermint | Snob & Candy Yum Yum | Sleek Satin Lipstick, 4-piece Lip Set",1732504697620632217,"$1,830.29","【3 Packages Delivery】Yaheetech 5/7/9-Piece Patio Furniture Set, Outdoor Dining Table with 6 Chairs, Rattan Conversation Set with Soft Cushions for Backyard Deck Garden,,home decor,camping essentials",1730893895594905923,"$1,480.87","Hadley Designs My First Busy Book For Toddlers 3-5 - Preschool Montessori Activity Book, Homeschool Quiet Book Ages 5-7",1731812523317564380,"$1,268.61","Sol de Janeiro Cheirosa Perfume Mist Best Sellers Set | TikTok Shop Exclusive, Carefully Picked Scents Including Warm Gourmand Cheirosa 62, Fruity Floral Cheirosa 68, Rose Gourmand Cheirosa 91, and Woody Gourmand Cheirosa 59.",1732279458149536158,"$1,136.64"
nicoashleyyy,Womenswear & Underwear,$113.00,Food & Beverages,$107.09,"Vegan Protein Powder with Prebiotic Fiber, Plant Based, Low Sugar, Gluten Free & Dairy Free - IHOP Pancakes, Dole Whip Pineapple & Brown Sugar Oatmeal | Be Amazing",1729404586763653782,$107.09,Gigi Skort Black,1729444281994285669,$49.00,"Lemme Purr Capsules - Vaginal Probiotics for Women - Promotes pH Balance, Healthy Vaginal Odor & Urinary Tract Health w/ Lactobacillus Blend, Clinically Tested Strains, Pineapple & Vitamin C - 60 Veggie Capsules",1729441959482725223,$43.87,Chocolate Brown Set & Flow Active Curling Headband – Kitsch Heatless Hair Curler for Soft Waves & Curls,1732208080472543282,$35.32,Gigi Skort White,1729699933429863013,$34.00
official.ally.a.54,"Books, Magazines & Audio",$17.98,,,Meditations -- Marcus Aurelius - Paperback,1729409235850466072,$17.98,,,,,,,,,,,,
ohheyitsabbie,Shoes,$35.99,Kitchenware,$35.08,Crocs Women's Miami Toe Loop Summer Sandals,1729553399468823486,$35.99,"SIP-SIP HOORAY! 17oz Thick Silicone Insulated Pumpkin Spice Fall Glass Mug Set with Lid, Straw, Bamboo Handle - Washable Iced Coffee Drinkware, Gift for Women, Multicolor",1729621743570490065,$35.08,2 oz diffuser oil,1730588546972816269,$18.82,,,,,,
ohkrista,Health,$719.13,Womenswear & Underwear,$90.74,Happy V Fresh Start Kit: Vaginal Prebiotic + Probiotic for Women + Happy V Liquid Chlorophyll Natural Dietary Supplement Boost Mint Healthcare Wellness Edible,1731898727935283829,$278.27,"Happy V Vaginal Prebiotic + Probiotic for Women – Clinically Proven pH Balance & BV Treatment, Natural Yeast Infection Support, 60 Vegan Capsules Dietary Gut Health Supplement",1729571589157524085,$191.17,"Happy V Foundationals Kit: Women's Prebiotic + Probiotic & D-Mannose + Cranberry for PH Balance, Flora Microbiome, UTI support",1732217593378345589,$75.99,Techno Takeover Jumpsuit,1730605920046191013,$61.20,NeoCell Collagen Peptides Powder 20oz - Grassfed Protein Supplement - Advanced with 18 Essential Amino Acids,1731006372333326477,$41.98
ohsoitsjocelyn,Womenswear & Underwear,"$29,247.04",Sports & Outdoor,"$4,172.50","Women's Floral Bohemian Deep V Neck Crop Top & Fish Tail Skirt Set, Sexy Two-Piece, Back-To-School Fashion, All-Over Print Design",1732222169951277353,"$6,385.78",SHAPELLX Deep V Shapewear with Chest Support Breathable High-Waisted Tummy Control Jumpsuit,1731461210302091904,"$2,271.09","Women's Summer Holiday Off-Shoulder Top and Stylish Chic Bodycon Skirt Set, Breathable Beachwear for Casual Vacations Outfit Clothes, Skirts Set",1731433230082871614,"$1,998.56",Imily Bela Womens Long Ballon Sleeve Sweatshirts Tops Cropped Crew Neck Loose Fit Casual Workout Shirts,1729651434276688063,"$1,887.78","NVWA Women's High-Stretch Zipper Sports Jumpsuit - Skin-Friendly Breathable Slim-Fitting Fabric, Glute-Lifting Midsection-Sculpting Overalls, Athleisure Fashion Apparel, Ideal for Yoga,Gym, Women's Clothes, Female Stylish Clothes Outfits, Stylish Women's",1732322252818649281,"$1,546.20"
oinetta,Home Supplies,$368.09,Fashion Accessories,$332.84,Tewiky 14K Gold Plated Waterproof Bracelets for Women Jewelry Sets Trendy Thin Dainty Stackable Cuban Link Paperclip Chain Bracelet Pack Fashion Accessories Gifts  Maximalist Jewelry,1730385229390975793,$332.84,The One Fragrance Oil - Luxurious Aromatherapy Oil for Diffusers - Exotic & Long-Lasting Scent - Perfect for Home & Business - Premium Grade Oil,1729409409412468914,$215.65,"Dreamcat Smart Low-Noise Automatic Self-cleaning Household Cat Litter Box 80L,Hands-Free,Smart Sensors Safety Protection,Easy Setup,Odor-Free,APP Control,Multi-Cat Home,Cat Companion#TikTokShopDealsforYouDays#DealsForYouDays",1731888665972544269,$141.37,Vegas Resort Fragrance Oil,1729407140022620338,$109.60,"FUMOI Automatic Litter Box for Multi-Cat Homes - Open-Top Self-Cleaning Litter Cleaner with APP Control, 2.4G WiFi, Safety Sensors, Odor Lock, 10.5L Large Waste Bin, Automatic Litter Boxes #Summervibes #petLovers#tiktokshopbacktoschool",1732262271257776791,$82.79
ollie999,Toys & Hobbies,$89.12,Phones & Electronics,$38.56,"HURRA 6000mAh Rechargeable Battery Head Strap Adapter for Meta Quest 2-3-3S VR Headset - Multi-Model, Adjustable, Soft Foam, Skin-Friendly PU, Included Cable - Extended Play, Enhanced Comfort, Wheel",1730480486928126605,$38.56,"Luna Bean   4pc   Baby Hand & Foot Casting Kit – Newborn Keepsake, Baby Shower, New Parent Gift Milestone, Gifts for Mom, Hypoallergenic Moms Instructions",1729558429784314509,$36.99,"Luna Bean Original Hand Casting Kit – Keepsake Mold for Couples, Family, Anniversary & Milestone Gifts",1729436078970475149,$29.99,We're Not Really Strangers Couples Edition - 150 Questions & Wildcards for Couples Fun,1729440345111433380,$22.14,,,
petitewithjessy,Womenswear & Underwear,$967.92,Sports & Outdoor,$34.95,"Tanming Womens Cotton Linen Pants Casual Button Up High Waisted Wide Leg Trousers Minimalist Basic Breathable Fabric Casual Loose Comfy Summer Beach Trousers,summerwins,summeroutfits,vacationoutfits,beachoutfits,back to school shopping",1732301686597849235,$583.83,"Chouyatou Women's Cute Sexy Thick Chic High-Waisted A-Line Cowboy Denim Skirt, Bohemian Style with Flowing Ruffle, Button Closure, and Tiered Design, Elegant, Women Fashion, Skirts For Women,back to school shopping",1731894392498983305,$142.96,Cicy Bell Womens Hollow Out Maxi Skirts Summer High Waisted Boho Fringe Hem Long Skirt,1731733978686329199,$37.91,"Chouyatou Women's Mid-Rise Floral Print Cropped Denim Trouser - Bohemian Loose Wide-Leg Streetwear Pants, Women's Clothes Bottoms, Jeans Capri Pants, Fashion Apparel,back to school shopping, Baggy, Stylish Women's Wear",1731882983466242441,$35.99,"utcoco Women's Bib Overalls, Cute Floral Print Denim Jumpsuit with Baggy Wide Leg and Adjustable Straps, Fashion Apparel Chic Pants,back to school shopping, Flower, Women's Clothes",1729494608230520289,$35.99
peytonxblack,Beauty & Personal Care,"$24,108.15",Womenswear & Underwear,$224.90,"tarte BB blur tinted moisturizer SPF 30 - instantly brightens, hydrates & smooths your skin",1729584174847071164,"$13,860.84","Palladio Under Eye Brightener Cosmetic - Caffeine Peptides, Vitamin E, Radiant Coverage, Blendable Color Corrector & Primer for Dull Tired Skin, Reduces Dark Circles, Brightening",1729881829798023357,"$2,903.60",On 'Til Dawn Bronze Veil Waterproof Setting Spray,1732455657267630903,"$2,294.74",Ultimate Color Corrector Stain,1732518933400032055,"$1,205.37",tarte colored clay CC undereye corrector,1729734769623929788,"$1,122.98"
peytonxshops,Beauty & Personal Care,$37.00,,,Pout Clout Lip Plumping Gloss Pen,1729436365218091299,$37.00,,,,,,,,,,,,
pinspo.girl,Womenswear & Underwear,"$6,444.54",Beauty & Personal Care,"$4,918.34","Etekcity ESN00 AI Smart Food Scale | 19 Nutrient Facts Auto Scan | Digital Calorie Counter for Meal Prep & Fitness | Compact Stainless Design, Summer Sale,home essentials",1729408268190847371,"$4,132.90",CAKES Body Sticky CAKES Circles Non-Toxic Silicone Medical-Grade Adhesive Adhesive-Free Nip Nook Reusable for 10 Wears Seamless Coverage Womenswear Bra,1731036579930346047,"$3,333.67",Canon PowerShot G7 X Mark III 3637C001 Black (US Plug) by StockX,1732091895743746202,"$1,474.63",Fenty Skin Butta Drop Body Cream + Body Milk Body Care Hydrating Lotion Duo,1729716038966481710,"$1,253.66",Solstice Gemstone Necklace (Unisex),1729544712677594041,"$1,037.35"
prettygirlglaze,Furniture,"$18,873.24",Food & Beverages,"$10,589.21","Medium Firm Hybrid Memory Foam Mattress - 8/10/12/14 in Twin, Full, Queen, King Sizes, Lumbar Support, Ergonomic Design, for Home Rooms, Hotels, Boxed Furniture Gift, Memory Foam Mattresses, Queen Size Mattress,dorm essentials,home decor",1730092261582738160,"$18,745.67",Unshelled Sunflower Spicy Red Seeds 12oz,1732220469286507347,"$4,897.58",Mini CRUMBS Spicy Red 5oz,1732242023177360211,"$1,774.30",SHAPSHE Waist Shapewear Corset for Women Sport Workout Vest for Women Gym Zipper and Hooks,1732027199022469228,"$1,720.08","Upgraded Magnetic Selfie Stick Accessory with 360° Rotatable Bracket, 25in Extendable, Bluetooth, Portable, Compatible with iPhone, Smartphone, Cellphone for Selfies, Live Streaming, Short Video Shooting, Accessories, Recording",1732216526493422013,$957.37
ragdollmanor,Beauty & Personal Care,"$11,719.32",Health,"$10,866.91","Bears with Benefits Biotin Gummies for Hair Growth, Skin & Nails –  5000 mcg Biotin + Vitamins C & E + Zinc - 30 Gummies - Vegan Wild Berry Flavor - 1 Month Supply",1730755223971074070,"$10,797.16",tarte colored clay CC undereye corrector,1729734769623929788,"$4,801.06",Whipped Lemonade Protein Smoothie by FlavCity Weight Watchers,1732457573392093611,"$2,420.34",Evergreen Set of 3 Lighted Halloween WitchStakes,1731081757354464199,"$1,987.68",tarte shape tape dab & go hair concealer,1732404473502667708,"$1,739.30"
riannapepe,Beauty & Personal Care,"$6,211.45",Womenswear & Underwear,$118.46,Barbie x Glamlite Makeup Set,1732367766276117241,$811.59,"Dr.Jart+ Cicapair 5-Piece Redness Relief Routine | Instant Redness Relief | Korean Skincare for Sensitive Skin, Barrier Repair, Color Corrector SPF",1732338093671617000,$619.58,Barbie x Glamlite Lip Kits,1732369753148658425,$589.94,BellaVita Luxury Colleen Perfume - Eau de Parfum 100ml - In Your Element with Colleen Highly Fragrant Daily Summer Fragrance,1732253917108081590,$481.51,"Glamlite’s #1 Best-Selling Lip Kits – Lipstick, Gloss & Liner",1729446402673316601,$480.92
risingwithcristina,Sports & Outdoor,$187.91,Health,$64.21,"5 or 2 High Capacity Emergency Survival Water Straws - Personal Filter for Camping, Hiking, Travel Biking, Survival Preparedness, Lightweight Reusable",1729419146074362732,$187.91,"I Am Joy: Ormus Gold Oil Monoatomic Helps to Decalcify Pineal Gland, Repair DNA, Increase Manifestation Speed - Rich with Minerals Platinum, Iridium Using Non Chemical Solvent Extraction 4oz",1729407118584156350,$64.21,,,,,,,,,
rondadaly,Womenswear & Underwear,"$1,785.49",Sports & Outdoor,"$1,136.97",【Creator’s Pick】Halara Ribbed Knit Off Shoulder Long Sleeve 2-in-1 Casual Top#TikTokShopSpringGlowUp,1732205256768394078,$851.93,"TIMEOFF Women's Short Sleeve Zip-Up Mock Neck Athletic Romper with Flared Skirt - Sporty Chic Dress, Athleisure Tennis Attire, Women's Clothing for Summer Fitness,summerwins,travel essentials,camping essentials",1731131763555144432,$233.10,"[Pre-Order] Scacto Women's Classic Long Denim Trench Coat, Collared Button-Front Outerwear for Elegant Basic Outfits, Lady,back to school,back to school shopping, Long Sleeve",1732067582857941866,$203.67,"2-Piece Black & White Stripe Cross Back Crop Top & High Waist Wide Leg Pants Set - Soft Loungewear & Casual Outfit for Home and Daily Wear , Striped Cutout Top & Pants Matching Set - Ideal for Lounging, Casual Outings, and Brunch Clothes",1729479925562053719,$193.51,"PrettyGarden Women's 2-Piece Outfits Short Sleeve Pullover Tops Split Hem Wide Leg Pants Lounge Sets, Comfy Pjs, Soft Suits-Womenswear Loungewear Nightwear#SwimWeek#Summervibes#DealsForYouDays",1729444226407305583,$137.96
sam_joness_,Home Supplies,"$13,194.48",Sports & Outdoor,"$8,209.84",Hotel Collection | Scent Diffuser Discovery Kit Covers up to 600 sq/ft with One Fragrance Oil 50mL (1.69 Fl Oz),1732266143641211591,"$11,336.25",NEW BALANCE 530 Womens Shoes,1730843455865524661,"$6,720.58","LOVEVOOK Colorblock Carry-On Travel Backpack with 3 Packing Cubes and Laptop Compartment - Personal Item,TSA-Friendly, Travel Essentials, Airline Approved Travel Bag for Hiking, Weekend, TikTokShopBackToSchool",1729417326447727282,"$4,886.26","SEESE Cordless Pressure Washer and Single Port Charger Base, Bottle Portable Washer for Car,Home Cleaning & Garden Watering",1731236289885213002,"$2,611.37",Flamingo Light Hydrating Spray for Skin Repair & Moisture - Nourishing Formula with Papaya Fruit Extract & Sunflower Seed Oil - 6.7 oz Radiant Lotion Hydrate Moisturizing,1729470340006121588,"$1,526.59"
samanthasingsit,Beauty & Personal Care,$120.20,Womenswear & Underwear,$17.99,"DELUXE Ruby May Makeup Box Bundle with Eyeshadow, Gloss, Brow Products, Brush, Cosmetic Essentials, Ships from California, Mascara, Assorted Makeup Sets",1729692159331569969,$68.02,"Prosa Volumizing Mascara 3-Pack Bundles - Silicone, Water-Proof, Avocado-Infused Natural Mascara, Professional Classic Cosmetic Make Up, Micro-Fibers for Max Volume",1729552289872581594,$49.02,"Women's Elegant Halter Deep V High Slit Bodycon Dress, Polyester Spandex Fabric, Feminine Comfortable Lightweight Casual Womenswear",1729452961865830868,$17.99,"False Nail Glue, Quick-Dry Strong Nail Adhesive for Nail Tips & Nail Art, Professional Nail Art Glue for Poly Gel Kits, Nail Polish Accessories for Women & Girls",1729674648695771136,$3.16,,,
samshops_beauty,Home Supplies,"$1,056.65",,,"LED Desktop Makeup Mirror, Lighted Makeup Mirror, 3-Mode Lighting, Touch Screen Control Makeup Mirror, With 10x Mirror, Detachable Base",1731634628381414114,"$1,056.65",,,,,,,,,,,,
saoirse.simons,Kitchenware,$70.03,Home Supplies,$37.40,"Kringle Express Set of (2) 8"" Flameless Snowflake Lanterns",1731382449958785991,$37.40,Temp-tations Set of (2) 16-oz Seal the Meal Mugs,1732321134979945415,$23.83,Temp-tations Seasonal Footed 2.5-qt Serving Bowl,1731011768663643079,$23.24,Temp-tations Seasonal Set of 4 Spoon Rests with Gift Boxes,1731399317173670855,$22.96,,,
